time,close
2021-01-25,38.9
2021-01-26,39.31
2021-01-27,38.54
2021-01-28,40.07
2021-01-29,37.94
2021-02-01,37.81
2021-02-02,38.81
2021-02-03,39.76
2021-02-04,40.94
2021-02-05,41.1489
2021-02-08,43.23
2021-02-09,42.51
2021-02-10,42.91
2021-02-11,42.72
2021-02-12,43.29
2021-02-16,44.65
2021-02-17,44.38
2021-02-18,44.39
2021-02-19,45.68
2021-02-22,47.75
2021-02-23,48.34
2021-02-24,49.58
2021-02-25,48.25
2021-02-26,47.945
2021-03-01,48.06
2021-03-02,48.23
2021-03-03,48.35
2021-03-04,46.97
2021-03-05,46.21
2021-03-08,47.88
2021-03-09,47.61
2021-03-10,47.8
2021-03-11,48.32
2021-03-12,49.84
2021-03-15,50.98
2021-03-16,49.39
2021-03-17,50.45
2021-03-18,49.18
2021-03-19,48.9999
2021-03-22,47.95
2021-03-23,45.64
2021-03-24,45.61
2021-03-25,47.01
2021-03-26,47.66
2021-03-29,47.32
2021-03-30,48.865
2021-03-31,48.3
2021-04-01,48.82
2021-04-05,50.25
2021-04-06,51.65
2021-04-07,50.2
2021-04-08,49.81
2021-04-09,49.27
2021-04-12,48.82
2021-04-13,48.27
2021-04-14,48.16
2021-04-15,46.83
2021-04-16,46.66
2021-04-19,46.14
2021-04-20,44.46
2021-04-21,45.69
2021-04-22,44.65
2021-04-23,45.79
2021-04-26,46.62
2021-04-27,46.34
2021-04-28,46.44
2021-04-29,46.38
2021-04-30,46.92
2021-05-03,46.57
2021-05-04,44.66
2021-05-05,45.19
2021-05-06,44.94
2021-05-07,46.11
2021-05-10,45.45
2021-05-11,44.52
2021-05-12,43.035
2021-05-13,43.97
2021-05-14,46.31
2021-05-17,46.75
2021-05-18,46.72
2021-05-19,46.15
2021-05-20,45.41
2021-05-21,45.22
2021-05-24,46.19
2021-05-25,46.67
2021-05-26,47.5
2021-05-27,48.08
2021-05-28,47.68
2021-06-01,47.7
2021-06-02,47.76
2021-06-03,46.12
2021-06-04,45.99
2021-06-07,46.07
2021-06-08,47.04
2021-06-09,46.53
2021-06-10,46.29
2021-06-11,46.5
2021-06-14,45.92
2021-06-15,45.54
2021-06-16,45.52
2021-06-17,44.57
2021-06-18,44.96
2021-06-21,45.77
2021-06-22,45.37
2021-06-23,45.28
2021-06-24,44.91
2021-06-25,44.43
